Volatility 3 Framework 2.0.0

Offset	Name	Size
0xc7014872c4e0	\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\Assets\ContextMenu\HandleDefine.js	216
0xc7014872c670	\Windows\System32\SensorsClassExtension.dll	216
0xc7014872c800	\Windows\System32\MicrosoftEdgeSH.exe	216
0xc7014872cb20	\$Directory	216
0xc7014872ce40	\$Directory	216
0xc7014872d160	\Program Files\WindowsApps\Microsoft.WindowsStore_11811.1001.18.0_x64__8wekyb3d8bbwe\microsoft.system.package.metadata\S-1-5-21-152618913-2500256060-3051671689-1001-MergedResources-0.pri	216
0xc7014872d2f0	\$Directory	216
0xc7014872d480	\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.11029.20108.0_neutral_ru-ru_8wekyb3d8bbwe\resources.pri	216
0xc7014872d610	\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.11029.20108.0_x64__8wekyb3d8bbwe\microsoft.system.package.metadata\S-1-5-21-152618913-2500256060-3051671689-1001-MergedResources-0.pri	216
0xc7014872d7a0	\$Directory	216
0xc7014872d930	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db	216
0xc7014872dac0	\$Directory	216
0xc7014872e100	\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.11029.20108.0_x64__8wekyb3d8bbwe\resources.pri	216
0xc7014872e740	\Users\CSGO\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\File Explorer.lnk	216
0xc7014872ebf0	\CMApi	216
0xc7014872ed80	\Windows\Prefetch\MICROSOFTEDGESH.EXE-36DF8CA5.pf	216
0xc7014872f0a0	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db	216
0xc7014872f550	\Windows\System32\clbcatq.dll	216
0xc7014872f6e0	\CMNotify	216
0xc7014872f870	\$Directory	216
0xc7014872fa00	\Users\CSGO\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\TargetedContentCache\v3\314559\5e804e5224b4422ca42b5abf79a740db_1	216
0xc7014872fb90	\Users\CSGO\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\AC\INetCache\4M80NFIQ\b446SB7ufpEONJjzdkuGIPvC6XQ[1].js	216
0xc7014872fd20	\Windows\System32\EdgeContent.dll	216
0xc7014872feb0	\$Directory	216
0xc701487301d0	\CMNotify	216
0xc70148730360	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db	216
0xc701487304f0	\CMNotify	216
0xc701487309a0	\Windows\System32\WinMetadata\Windows.Web.winmd	216
0xc70148730b30	\Windows\System32\EdgeContent.dll	216
0xc70148730cc0	\Windows\System32\MicrosoftEdgeSH.exe	216
0xc70148730e50	\CMNotify	216
0xc70148731170	\Dev\Query	216
0xc70148731300	\Windows\SystemResources\Chakra.dll.mun	216
0xc70148731490	\Windows\System32\WinMetadata\Windows.UI.winmd	216
0xc70148731620	\Windows\System32\ActionCenter.dll	216
0xc70148731ad0	\Windows\SystemResources\SndVolSSO.dll.mun	216
0xc70148731df0	\Dev\Query	216
0xc70148732110	\$Directory	216
0xc70148732430	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.30_none_a1435978519dce7f	216
0xc701487328e0	\Windows\System32\Syncreg.dll	216
0xc70148732a70	\Windows\System32\authui.dll	216
0xc701487330b0	\Windows\System32\ru-RU\sndvolsso.dll.mui	216
0xc70148733240	\Windows\System32\certCredProvider.dll	216
0xc701487333d0	\Windows\SysWOW64\Windows.Graphics.dll	216
0xc701487336f0	\Windows\System32\WinMetadata\Windows.ApplicationModel.winmd	216
0xc70148733880	\CMNotify	216
0xc70148733ba0	\Windows\System32\atlthunk.dll	216
0xc70148734370	\Windows\System32\ru-RU\bthprops.cpl.mui	216
0xc70148734690	\$Directory	216
0xc70148734820	\Windows\System32\ru-RU\propsys.dll.mui	216
0xc701487349b0	\Windows\System32\WPDShServiceObj.dll	216
0xc70148734b40	\Windows\System32\feclient.dll	216
0xc70148734cd0	\Windows\System32\EthernetMediaManager.dll	216
0xc70148735180	\Windows\System32\Windows.Cortana.Desktop.dll	216
0xc70148735310	\MsFteWds	216
0xc701487354a0	\Windows\System32\Windows.ApplicationModel.LockScreen.dll	216
0xc70148735630	\$Directory	216
0xc70148735950	\Windows\System32\SettingMonitor.dll	216
0xc70148735ae0	\Windows\System32\ru-RU\shell32.dll.mui	216
0xc70148735e00	\Windows\System32\efswrt.dll	216
0xc70148736120	\Windows\System32\bthprops.cpl	216
0xc701487362b0	\Dev\Query	216
0xc70148736440	\$Directory	216
0xc701487365d0	\Windows\System32\PortableDeviceTypes.dll	216
0xc70148736760	\Windows\System32\NetworkUXBroker.dll	216
0xc701487368f0	\$Recycle.Bin\S-1-5-21-152618913-2500256060-3051671689-1001\$I2R6MR0	216
0xc70148736a80	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.30_none_a1435978519dce7f	216
0xc70148736da0	\Windows\System32\ru-RU\pnidui.dll.mui	216
0xc701487370c0	\Windows\System32\pnidui.dll	216
0xc701487373e0	\Sessions\1\AppContainerNamedObjects\S-1-15-2-2758101530-1321080646-1475665648-4066602542-2880396197-3643791541-2654759312	216
0xc70148737570	\Windows\System32\BluetoothApis.dll	216
0xc70148737890	\Windows\System32\cscobj.dll	216
0xc70148737bb0	\Windows\System32\srchadmin.dll	216
0xc70148737d40	\Windows\System32\OnDemandBrokerClient.dll	216
0xc701487381f0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.30_none_a1435978519dce7f	216
0xc70148738510	\Windows\System32\SystemSettings.DataModel.dll	216
0xc70148738830	\$Directory	216
0xc701487389c0	\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe	216
0xc70148738ce0	\$Directory	216
0xc70148738e70	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.LockApp_10.0.18362.1_neutral__cw5n1h2txyewy\ActivationStore.dat	216
0xc701487397d0	\Windows\System32\SettingsEnvironment.Desktop.dll	216
0xc70148739960	\CMNotify	216
0xc70148739af0	\CMNotify	216
0xc70148739c80	\Windows\System32\regapi.dll	216
0xc7014873a130	\$Directory	216
0xc7014873a2c0	\Windows\System32\aadWamExtension.dll	216
0xc7014873a5e0	\Windows\System32\rasman.dll	216
0xc7014873a900	\$Directory	216
0xc7014873ac20	\Windows\System32\cryptui.dll	216
0xc7014873b0d0	\Windows\SysWOW64\PhotoMetadataHandler.dll	216
0xc7014873b260	\srvsvc	216
0xc7014873b580	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.30_none_a1435978519dce7f	216
0xc7014873b8a0	\Windows\System32\tapiperf.dll	216
0xc7014873bee0	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\iconcache_32.db	216
0xc7014873c200	\Dev\Query	216
0xc7014873c9d0	\Windows\System32\imapi2.dll	216
0xc7014873cb60	\Windows\SysWOW64\UIAutomationCore.dll	216
0xc7014873ccf0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.30_none_a1435978519dce7f	216
0xc7014873ce80	\Windows\SysWOW64\Windows.Globalization.dll	216
0xc7014873d1a0	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db	216
0xc7014873d330	\CMNotify	216
0xc7014873d4c0	\Windows\System32\Windows.ApplicationModel.Background.SystemEventsBroker.dll	216
0xc7014873d7e0	\Endpoint	216
0xc7014873d970	\Windows\SysWOW64\OneCoreUAPCommonProxyStub.dll	216
0xc7014873dc90	\$Directory	216
0xc7014873de20	\Windows\System32\wbem\WmiApRpl.dll	216
0xc7014873e140	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.30_none_a1435978519dce7f	216
0xc7014873e460	\Windows\System32\perfctrs.dll	216
0xc7014873e780	\Windows\SysWOW64\gpapi.dll	216
0xc7014873e910	\Windows\System32\wbem\WmiApSrv.exe	216
0xc7014873eaa0	\Windows\Registration\R000000000006.clb	216
0xc7014873f0e0	\Windows\SysWOW64\Windows.Media.MediaControl.dll	216
0xc7014873f270	\Program Files\WindowsApps\Microsoft.WindowsSoundRecorder_10.1812.10043.0_x64__8wekyb3d8bbwe\Assets\VoiceRecorderAppList.targetsize-256.png	216
0xc7014873f400	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.30_none_a1435978519dce7f	216
0xc7014873f590	\$Directory	216
0xc7014873f720	\Windows\System32\quickassist.exe	216
0xc7014873f8b0	\Program Files\WindowsApps\Microsoft.XboxGameOverlay_1.32.17005.0_neutral_split.scale-100_8wekyb3d8bbwe\Assets\GamesXboxHubMedTile.scale-100.png	216
0xc7014873fa40	\Windows\System32\loadperf.dll	216
0xc7014873fef0	\Windows\Prefetch\WMIAPSRV.EXE-CF150EEA.pf	216
0xc70148740210	\Windows\System32\usbperf.dll	216
0xc701487403a0	\Windows\System32\wbem\ru-RU\WmiApSrv.exe.mui	216
0xc70148740530	\Endpoint	216
0xc701487409e0	\Users\CSGO\AppData\Local\Microsoft\OneDrive\setup\logs\Install-PerUser-2021-10-18.1419.3700.1.odll	216
0xc70148740b70	\Windows\Globalization\ELS\SpellDictionaries\MsSp7ru.lex	216
0xc70148740d00	\Users\CSGO\AppData\Local\Microsoft\input\en-US\userdict_v1.0409.dat	216
0xc70148740e90	\Windows\System32\MTFFuzzyDS.dll	216
0xc70148741340	\Windows\System32\ru-RU\KernelBase.dll.mui	216
0xc701487414d0	\Windows\System32\ru-RU\winmm.dll.mui	216
0xc70148741660	\Windows\System32\ru-RU\dui70.dll.mui	216
0xc70148741980	\Users\CSGO\AppData\Local\Microsoft\OneDrive\setup\logs\Install-PerUser_2021-10-18_141930_e74-3e0.log	216
0xc70148741ca0	⹲楐湮摥敗獢瑩䥥潣啮楲匀獹整⹭慔歳慢⹲楐湮摥敗獢瑩啥䱒匀獹整⹭慔歳慢⹲慔䅢瑣癩e祓瑳浥吮獡扫牡吮扡楌瑳匀獹整⹭桔浵湢楡l祓瑳浥吮畨扭慮汩	216
0xc70148d441e0	\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy	216
0xc70148d44370	\Windows\rescache\_merged\2442039480\3008961317.pri	216
0xc70148d44500	\Users\CSGO\AppData\Roaming\Microsoft\Protect\S-1-5-21-152618913-2500256060-3051671689-1001\Preferred	216
0xc70148d44690	\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\pris\resources.ru-RU.pri	216
0xc70148d449b0	\$Directory	216
0xc70148d44b40	\Windows\System32\LockAppBroker.dll	216
0xc70148d45180	\Windows\System32\mssitlb.dll	216
0xc70148d45310	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.LockApp_10.0.18362.1_neutral__cw5n1h2txyewy\ActivationStore.dat	216
0xc70148d454a0	\Windows\System32\ru-RU\imapi2.dll.mui	216
0xc70148d45630	\Windows\System32\ru-RU\KernelBase.dll.mui	216
0xc70148d45950	\$Directory	216
0xc70148d45ae0	\Windows\rescache\_merged\3900133415\2421418144.pri	216
0xc70148d45c70	\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\resources.pri	216
0xc70148d45e00	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Cortana.BackgroundTask.dll	216
0xc70148d46120	\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\pris\resources.ru-RU.pri	216
0xc70148d462b0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.LockApp_10.0.18362.1_neutral__cw5n1h2txyewy\ActivationStore.dat.LOG1	216
0xc70148d46440	\$Directory	216
0xc70148d465d0	\Windows\System32\Windows.UI.Xaml.Resources.th.dll	216
0xc70148d468f0	\Windows\Fonts\segoeui.ttf	216
0xc70148d46a80	\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\AAD.Core.dll	216
0xc70148d46da0	\CMApi	216
0xc70148d470c0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.LockApp_10.0.18362.1_neutral__cw5n1h2txyewy\ActivationStore.dat.LOG2	216
0xc70148d47250	\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\resources.pri	216
0xc70148d473e0	\Windows\System32\slui.exe	216
0xc70148d47570	\Windows\System32\ru-RU\slui.exe.mui	216
0xc70148d47890	\Sessions\1\AppContainerNamedObjects\S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708	216
0xc70148d47a20	\Windows\System32\Winlangdb.dll	216
0xc70148d47bb0	\CMApi	216
0xc70148d47d40	\Windows\System32\adsldpc.dll	216
0xc70148d47ed0	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db	216
0xc70148d481f0	\Users\CSGO\AppData\Local\Packages\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\Settings\settings.dat	216
0xc70148d48380	\Windows\System32\ru-RU\wlrmdr.exe.mui	216
0xc70148d48510	\Windows\System32\MSAudDecMFT.dll	216
0xc70148d486a0	\CMNotify	216
0xc70148d48830	\Windows\System32	216
0xc70148d48b50	\Windows\System32\SppExtComObj.Exe	216
0xc70148d48e70	\Windows\System32\RuntimeBroker.exe	216
0xc70148d49190	\Windows\System32\ru-RU\winlogon.exe.mui	216
0xc70148d49320	\Windows\System32\rundll32.exe	216
0xc70148d494b0	\Windows\System32\activeds.dll	216
0xc70148d49640	\Windows\Registration\R000000000006.clb	216
0xc70148d497d0	\Windows\System32\ru-RU\combase.dll.mui	216
0xc70148d49960	\Windows\System32\winevt\Logs\Microsoft-Windows-Security-SPP-UX-Notifications%4ActionCenter.evtx	216
0xc70148d49af0	\Program Files\WindowsApps\Microsoft.Print3D_3.3.311.0_x64__8wekyb3d8bbwe\AppxManifest.xml	216
0xc70148d49c80	\Windows\System32\mfreadwrite.dll	216
0xc70148d49e10	\CMApi	216
0xc70148d4a2c0	\Windows\System32\wbem\WmiPrvSE.exe	216
0xc70148d4a450	\Windows\System32\SppExtComObj.Exe	216
0xc70148d4a770	\lsass	216
0xc70148d4a900	\Windows\System32\ru-RU\winlangdb.dll.mui	216
0xc70148d4aa90	\Windows\System32\AuthBroker.dll	216
0xc70148d4ac20	\CMNotify	216
0xc70148d4b0d0	\Windows\System32\slui.exe	216
0xc70148d4b260	\Windows\System32\MtcModel.dll	216
0xc70148d4b3f0	\Windows\System32\LicenseManagerSvc.dll	216
0xc70148d4b580	\Windows\Prefetch\SMARTSCREEN.EXE-3A39E32D.pf	216
0xc70148d4b8a0	\CMNotify	216
0xc70148d4ba30	\Windows\System32\spp\store\2.0\data.dat.bak	216
0xc70148d4bbc0	\Users\CSGO\AppData\Local\Packages\Microsoft.LockApp_cw5n1h2txyewy\Settings\settings.dat.LOG1	216
0xc70148d4bd50	\Windows\System32\sppcomapi.dll	216
0xc70148d4bee0	\Users\CSGO\AppData\Local\Packages\Microsoft.LockApp_cw5n1h2txyewy\Settings\settings.dat.LOG2	216
0xc70148d4c200	\Windows\System32\LockScreenData.dll	216
0xc70148d4c390	\$Directory	216
0xc70148d4c520	\Windows\System32\ru-RU\KernelBase.dll.mui	216
0xc70148d4c6b0	\Windows\Fonts\segoeuil.ttf	216
0xc70148d4c840	\Windows\System32\smartscreenps.dll	216
0xc70148d4c9d0	\Windows\Fonts\segoeuisl.ttf	216
0xc70148d4cb60	\Windows\SystemResources\Winlangdb.dll.mun	216
0xc70148d4ccf0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.30_none_a1435978519dce7f	216
0xc70148d4ce80	\Windows\System32\ru-RU\AuthExt.dll.mui	216
0xc70148d4d1a0	\Windows\System32\NPSMDesktopProvider.dll	216
0xc70148d4d330	\Users\CSGO\AppData\Local\Packages\Microsoft.LockApp_cw5n1h2txyewy\Settings\settings.dat	216
0xc70148d4d4c0	\Windows\System32\ru-RU\combase.dll.mui	216
0xc70148d4d650	\Windows\SystemResources\imageres.dll.mun	216
0xc70148d4d7e0	\Windows\System32\spool\drivers\x64\PCC	216
0xc70148d4d970	\Program Files\WindowsApps\Microsoft.SkypeApp_14.35.152.0_x64__kzf8qxf38zg5c\microsoft.system.package.metadata\S-1-5-21-152618913-2500256060-3051671689-1001-MergedResources-0.pri	216
0xc70148d4db00	\Windows\System32\spool\drivers\x64\PCC	216
0xc70148d4dc90	\Program Files\WindowsApps\Microsoft.SkypeApp_14.35.152.0_neutral_split.scale-100_kzf8qxf38zg5c\resources.pri	216
0xc70148d4de20	\Users\CSGO\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\Desktop.ini	216
0xc70148d4e140	\$Directory	216
0xc70148d4e460	\Windows\System32\gamestreamingext.dll	216
0xc70148d4e5f0	\Windows\System32\spool\drivers\x64\PCC	216
0xc70148d4e780	\Windows\System32\spool\drivers\x64\PCC	216
0xc70148d4e910	\Windows\System32\spool\drivers\x64\PCC	216
0xc70148d4ec30	\$Directory	216
0xc70148d4edc0	\$Directory	216
0xc70148d4f0e0	\ProgramData\regid.1991-06.com.microsoft\regid.1991-06.com.microsoft_Windows-10-Pro.swidtag	216
0xc70148d4f270	\Windows\System32\ru-RU\wlidres.dll.mui	216
0xc70148d4f590	\ProgramData\Microsoft\Windows\ClipSVC\tokens.dat	216
0xc70148d4f720	\Windows\System32\wuapihost.exe	216
0xc70148d4f8b0	\$Directory	216
0xc70148d4fa40	\Windows\System32\ru-RU\sppcomapi.dll.mui	216
0xc70148d4fbd0		216
0xc70148d4fd60	\Windows\System32\wuapi.dll	216
0xc70148d4fef0	\Windows\System32\ClipSVC.dll	216
0xc70148d50080	\$Directory	216
0xc70148d50210	\$Directory	216
0xc70148d503a0	\Windows\System32\spool\drivers\W32X86\PCC	216
0xc70148d50530	\$Directory	216
0xc70148d506c0	\Windows\System32\DeviceCredential.dll	216
0xc70148d50850	\$Directory	216
0xc70148d509e0	\Users\CSGO\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\desktop.ini	216
0xc70148d50b70	\Windows\System32\spp\store\2.0\tokens.dat	216
0xc70148d50d00	\$Directory	216
0xc70148d50e90	\Program Files\WindowsApps\Microsoft.WindowsAlarms_10.1812.10043.0_neutral_split.language-ru_8wekyb3d8bbwe\resources.pri	216
0xc70148d511b0	\Windows\System32\winevt\Logs\Microsoft-Client-Licensing-Platform%4Admin.evtx	216
0xc70148d51340	\Program Files\WindowsApps\Microsoft.WindowsAlarms_10.1812.10043.0_neutral_split.scale-100_8wekyb3d8bbwe\resources.pri	216
0xc70148d514d0	\Program Files\WindowsApps\Microsoft.WindowsAlarms_10.1812.10043.0_x64__8wekyb3d8bbwe\microsoft.system.package.metadata\S-1-5-21-152618913-2500256060-3051671689-1001-MergedResources-0.pri	216
0xc70148d51660	\Windows\System32\ru-RU\winnlsres.dll.mui	216
0xc70148d517f0	\Windows\System32\mobsync.exe	216
0xc70148d51980	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessibility\Desktop.ini	216
0xc70148d51b10	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\desktop.ini	216
0xc70148d51ca0	\$Directory	216
0xc70148d51e30	\Users\CSGO\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\desktop.ini	216
0xc70148d52150	\$Directory	216
0xc70148d522e0	\Windows\System32\ru-RU\mswsock.dll.mui	216
0xc70148d52470	\Windows\Prefetch\MOBSYNC.EXE-A02D9B49.pf	216
0xc70148d52600	\Windows\System32\mobsync.exe	216
0xc70148d52790	\Users\CSGO\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Windows PowerShell\desktop.ini	216
0xc70148d52920	\$Directory	216
0xc70148d52ab0	\$Directory	216
0xc70148d52c40	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\desktop.ini	216
0xc70148d52dd0	\$Directory	216
0xc70148d530f0	\Users\CSGO\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\Desktop.ini	216
0xc70148d53280	\ProgramData\Microsoft\Windows\Start Menu\Programs\StartUp\desktop.ini	216
0xc70148d53410	\Users\CSGO\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Administrative Tools\desktop.ini	216
0xc70148d535a0	\ProgramData\Microsoft\Windows\Start Menu\Programs\System Tools\Desktop.ini	216
0xc70148d53730	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\desktop.ini	216
0xc70148d538c0	\Windows\System32\ru-RU\netmsg.dll.mui	216
0xc70148d53a50	\$Directory	216
0xc70148d53d70	\Windows\System32\IEAdvpack.dll	216
0xc70148d54540	\Windows\System32	216
0xc70148d546d0	\Windows\Registration\R000000000006.clb	216
0xc70148d54860	\Users\CSGO\AppData\Local\Microsoft\Windows\Safety\shell\remote\script_325785655767390484056490918594026283942.rel.v2	216
0xc70148d549f0	\Windows\System32\SecurityHealthSystray.exe	216
0xc70148d54b80	\Windows\System32\SecurityHealthSSO.dll	216
0xc70148d54ea0	\CMApi	216
0xc70148d551c0	\Windows\System32\SecurityHealthSSO.dll	216
0xc70148d554e0	\Windows\System32\ru-RU\mswsock.dll.mui	216
0xc70148d55670	\Windows\System32\ru-RU\securityhealthsso.dll.mui	216
0xc70148d55800	\Windows\System32\SecurityHealthService.exe	216
0xc70148d55990	\Program Files\VMware\VMware Tools\vmtoolsd.exe	216
0xc70148d55b20	\Windows\System32	216
0xc70148d55cb0	\Windows\System32\WinRtTracing.dll	216
0xc70148d55e40	\Windows\System32\ru-RU\Windows.Web.Http.dll.mui	216
0xc70148d56160	\Windows\System32\smartscreen.exe	216
0xc70148d56480	\Windows\System32\SecurityHealthSystray.exe	216
0xc70148d56610	\Windows\System32\ru-RU\KernelBase.dll.mui	216
0xc70148d567a0	\Windows\System32\ru-RU\smartscreen.exe.mui	216
0xc70148d56930	\Program Files\VMware\VMware Tools\vmtoolsd.exe	216
0xc70148d56ac0	\Windows\Prefetch\SECURITYHEALTHSYSTRAY.EXE-88A1DB7B.pf	216
0xc70148d56c50	\Windows\System32\smartscreen.exe	216
0xc70148d56de0	\Program Files\VMware\VMware Tools\plugins\vmusr\desktopEvents.dll	216
0xc70148d580a0	\ProgramData\Microsoft\Windows Security Health\Logs\SHS-10182021-171922-7-3f-18362.1.amd64fre.19h1_release.190318-1202.etl	216
0xc70148d58230	\CMApi	216
0xc70148d58870	\Windows\System32	216
0xc70148d58d20	\CMApi	216
0xc70148d58eb0	\$Directory	216
0xc70148d591d0	\$Directory	216
0xc70148d59360	\Windows\System32\SecurityHealthProxyStub.dll	216
0xc70148d59390	鏨䣕윁￿鏨䣕윁￿	0
0xc70148d59680	\Windows\System32	216
0xc70148d59810	\Windows\Registration\R000000000006.clb	216
0xc70148d59cc0	\Windows\System32\ContactApis.dll	216
0xc70148d5a170	\Program Files\VMware\VMware Tools\plugins\vmusr\dndcp.dll	216
0xc70148d5a490	\Program Files\VMware\VMware Tools\sigc-2.0.dll	216
0xc70148d5a7b0	\Windows\System32\ru-RU\KernelBase.dll.mui	216
0xc70148d5b110	\Windows\Temp\vmware-vmusr-CSGO.log	216
0xc70148d5b5c0	\Windows\System32\mfc140u.dll	216
0xc70148d5b750	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.18362.30_none_e685621eb27f4d6a	216
0xc70148d5ba70	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.18362.30_none_e685621eb27f4d6a\comctl32.dll	216
0xc70148d5bc00	\Program Files\VMware\VMware Tools\VMToolsHook64.dll	216
0xc70148d5bd90	\Program Files\VMware\VMware Tools\plugins\vmusr\vmtray.dll	216
0xc70148d5c3d0	\Windows\System32\en-US\KernelBase.dll.mui	216
0xc70148d5c560	\Program Files\VMware\VMware Tools\glibmm-2.4.dll	216
0xc70148d5c6f0	\Windows\System32\mfc140rus.dll	216
0xc70148d5c880	\Windows\System32\ru-RU\mpr.dll.mui	216
0xc70148d5ca10	\Program Files\VMware\VMware Tools\plugins\vmusr\unity.dll	216
0xc70148d5cba0	\Windows\Registration\R000000000006.clb	216
0xc70148d5d690	\Users\CSGO\AppData\Roaming\Microsoft\Windows\Recent	216
0xc70148d5dcd0	\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.18362.30_none_210ac8966535eaa7	216
0xc70148d5e310	\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.18362.30_none_210ac8966535eaa7\GdiPlus.dll	216
0xc70148d5e4a0	\$Directory	216
0xc70148d5e950	\Windows\System32\LocationApi.dll	216
0xc70148d5ee00	\$Directory	216
0xc70148d5f120	\Windows\System32\mfmp4srcsnk.dll	216
0xc70148d5f2b0	\$Directory	216
0xc70148d5f5d0	\$Directory	216
0xc70148d5f760	\Windows\System32\mfasfsrcsnk.dll	216
0xc70148d5fa80	\Windows\SysWOW64\secur32.dll	216
0xc70148d5fc10	\$Directory	216
0xc70148d5fda0	\Windows\System32\dmwappushsvc.dll	216
0xc70148d603e0	\Windows\SysWOW64\wininet.dll	216
0xc70148d60700	\Windows\SysWOW64\urlmon.dll	216
0xc70148d60890	\Windows\SysWOW64\userenv.dll	216
0xc70148d60bb0	\Windows\SysWOW64\IPHLPAPI.DLL	216
0xc70148d60d40	\Windows\SysWOW64\cabinet.dll	216
0xc70148d60ed0	\Windows\System32\MFMediaEngine.dll	216
0xc70148d611f0	\Windows\System32\MbaeApiPublic.dll	216
0xc70148d61380	\Users\CSGO\AppData\Local\Temp\aria-debug-6140.log	216
0xc70148d61510	\$Directory	216
0xc70148d61830	\Windows\SysWOW64\cldapi.dll	216
0xc70148d619c0	\Windows\SysWOW64\wscapi.dll	216
0xc70148d61b50	\Users\CSGO\AppData\Local\Microsoft\OneDrive\setup\logs\Install_2021-10-18_141924_17fc-1488.log	216
0xc70148d61ce0	\Windows\SysWOW64\tzres.dll	216
0xc70148d61e70	\Windows\SysWOW64\uxtheme.dll	216
0xc70148d62320	\Windows\System32\AdaptiveCards.dll	216
0xc70148d62960	\Windows\SysWOW64\version.dll	216
0xc70148d62af0	\Windows\SysWOW64\ncrypt.dll	216
0xc70148d62c80	\Windows\SysWOW64\iertutil.dll	216
0xc70148d62e10	\Windows\System32\Windows.UI.Search.dll	216
0xc70148d63130	\Windows\SysWOW64\ntasn1.dll	216
0xc70148d632c0	\Windows\System32\WebRuntimeManager.dll	216
0xc70148d63900	\Windows\SysWOW64\ntmarta.dll	216
0xc70148d63db0	\Windows\System32\bitsigd.dll	216
0xc70148d648a0	\Windows\System32\SettingsHandlers_nt.dll	216
0xc70148d64bc0	\Windows\System32\qmgr.dll	216
0xc70148d64d50	\Windows\System32\svchost.exe	216
0xc70148d65520	\Windows\SysWOW64\mfmp4srcsnk.dll	216
0xc70148d656b0	\Windows\System32\bitsperf.dll	216
0xc70148d659d0	\Windows\System32\upnp.dll	216
0xc70148d661a0	\ProgramData\VMware\VMware Tools\Unity Filters\adobephotoshopcs3.txt	216
0xc70148d66330	\Windows\WinSxS\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.18362.30_none_68b7ff6d79b213ad\GdiPlus.dll	216
0xc70148d664c0	\ProgramData\VMware\VMware Tools\Unity Filters\adobeflashcs3.txt	216
