Volatility 3 Framework 2.0.0

PID	Process	Block	Variable	Value
2112	conhost.exe	0x1e0ac4f1c20	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 165 Stepping 2, GenuineIntel
2112	conhost.exe	0x1e0ac4f1c20	PROCESSOR_LEVEL	6
2112	conhost.exe	0x1e0ac4f1c20	PROCESSOR_REVISION	a502
2112	conhost.exe	0x1e0ac4f1c20	ProgramData	C:\ProgramData
2112	conhost.exe	0x1e0ac4f1c20	ProgramFiles	C:\Program Files
2112	conhost.exe	0x1e0ac4f1c20	ProgramFiles(x86)	C:\Program Files (x86)
2112	conhost.exe	0x1e0ac4f1c20	ProgramW6432	C:\Program Files
2112	conhost.exe	0x1e0ac4f1c20	PROMPT	$P$G
2112	conhost.exe	0x1e0ac4f1c20	PSModulePath	C:\Users\CSGO\Documents\WindowsPowerShell\Modules;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
2112	conhost.exe	0x1e0ac4f1c20	PUBLIC	C:\Users\Public
2112	conhost.exe	0x1e0ac4f1c20	SESSIONNAME	Console
2112	conhost.exe	0x1e0ac4f1c20	SystemDrive	C:
2112	conhost.exe	0x1e0ac4f1c20	SystemRoot	C:\Windows
2112	conhost.exe	0x1e0ac4f1c20	TEMP	C:\Users\CSGO\AppData\Local\Temp
2112	conhost.exe	0x1e0ac4f1c20	TMP	C:\Users\CSGO\AppData\Local\Temp
2112	conhost.exe	0x1e0ac4f1c20	USERDOMAIN	DESKTOP-G8BLC8O
2112	conhost.exe	0x1e0ac4f1c20	USERDOMAIN_ROAMINGPROFILE	DESKTOP-G8BLC8O
2112	conhost.exe	0x1e0ac4f1c20	USERNAME	CSGO
2112	conhost.exe	0x1e0ac4f1c20	USERPROFILE	C:\Users\CSGO
2112	conhost.exe	0x1e0ac4f1c20	windir	C:\Windows
